User_ID,Name,Age,Device,Duration,Content_ID,Content_Type,Category,Type,Sentiment,Score,date,time
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,interested,positive,30.0,2021-03-14,05:20:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,neutral,35.0,2020-07-29,21:13:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,neutral,35.0,2021-05-10,11:45:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,neutral,35.0,2021-04-12,15:08:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,cherish,positive,70.0,2021-03-29,21:05:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,hate,negative,5.0,2021-05-19,10:39:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,hate,negative,5.0,2021-01-03,20:01:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,positive,65.0,2021-01-02,02:38:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,positive,65.0,2020-08-02,11:25:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,positive,65.0,2021-04-18,18:04:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,indifferent,neutral,20.0,2020-10-25,17:21:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,indifferent,neutral,20.0,2021-02-11,00:21:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,super love,positive,75.0,2020-10-07,13:22:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,super love,positive,75.0,2020-08-27,23:25:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,positive,45.0,2021-01-17,23:46:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,positive,45.0,2021-03-14,19:23:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,positive,45.0,2021-02-09,08:21:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,negative,12.0,2020-10-29,13:22:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,negative,12.0,2021-01-09,11:20:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,negative,12.0,2021-02-02,09:22:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,negative,12.0,2020-09-28,03:59:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,like,positive,50.0,2021-05-10,19:45:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,like,positive,50.0,2021-04-29,04:36:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,like,positive,50.0,2020-11-14,16:47:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,heart,positive,60.0,2020-09-30,18:21:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,heart,positive,60.0,2021-05-07,14:55:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,heart,positive,60.0,2021-01-11,10:46:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,want,positive,70.0,2021-05-03,18:01:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,adore,positive,72.0,2021-02-23,01:14:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,adore,positive,72.0,2020-11-26,18:31:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,disgust,negative,0.0,2021-03-13,14:46:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,dislike,negative,10.0,2020-08-13,10:11:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,dislike,negative,10.0,2021-06-05,21:46:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,scared,negative,15.0,2020-06-22,23:09:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,interested,positive,30.0,2020-08-29,18:49:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,interested,positive,30.0,2020-12-13,00:17:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,interested,positive,30.0,2020-10-17,05:17:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,peeking,neutral,35.0,2020-12-15,08:26:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,peeking,neutral,35.0,2020-12-01,03:53:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,cherish,positive,70.0,2021-01-28,16:30:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,hate,negative,5.0,2021-06-07,00:11:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,love,positive,65.0,2020-08-06,03:11:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,love,positive,65.0,2021-03-27,11:27:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,love,positive,65.0,2020-09-08,13:09:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,indifferent,neutral,20.0,2021-02-24,03:36:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,super love,positive,75.0,2020-12-14,15:24:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,super love,positive,75.0,2020-10-03,12:44:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,intrigued,positive,45.0,2021-05-18,17:37:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,intrigued,positive,45.0,2020-07-18,21:53:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,worried,negative,12.0,2021-05-17,13:17:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,worried,negative,12.0,2021-03-15,00:47:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,like,positive,50.0,2020-10-18,18:57:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,like,positive,50.0,2020-07-12,14:52:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,heart,positive,60.0,2021-03-05,18:23:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,heart,positive,60.0,2020-07-01,13:15:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,heart,positive,60.0,2020-11-03,01:23:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,want,positive,70.0,2021-02-09,10:52:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,want,positive,70.0,2021-03-24,06:13:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,disgust,negative,0.0,2021-01-12,10:00:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,interested,positive,30.0,2021-05-07,03:26:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,interested,positive,30.0,2021-04-03,18:34:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,cherish,positive,70.0,2021-01-05,00:56:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,indifferent,neutral,20.0,2021-01-23,13:46:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,like,positive,50.0,2021-04-02,01:12:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,want,positive,70.0,2021-04-09,01:25:00
f8926cfa-7036-4929-b5db-925c26daea1a,Mary Gingues,31,Microsoft,21,12c49449-a896-48cb-a33b-47e8952f23a7,audio,fitness,adore,positive,72.0,2021-01-04,05:33:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,disgust,negative,0.0,2021-06-03,20:07:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,dislike,negative,10.0,2020-10-12,23:03:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,scared,negative,15.0,2020-10-11,16:29:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,peeking,neutral,35.0,2020-11-25,04:58:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,cherish,positive,70.0,2020-12-11,15:07:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,cherish,positive,70.0,2020-06-30,12:40:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,cherish,positive,70.0,2020-09-15,00:35:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,hate,negative,5.0,2020-09-16,21:47:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,hate,negative,5.0,2020-09-18,20:36:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,love,positive,65.0,2020-11-18,05:26:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,indifferent,neutral,20.0,2020-08-29,11:31:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,intrigued,positive,45.0,2020-12-25,09:20:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,worried,negative,12.0,2020-12-29,03:34:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,like,positive,50.0,2020-11-15,00:23:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,heart,positive,60.0,2020-11-14,18:51:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,want,positive,70.0,2020-11-01,15:37:00
cab84c6a-e342-43ab-85a1-9c6ac1e93bac,Johnny Dekle,1,Apple,93,94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,adore,positive,72.0,2020-07-21,19:15:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,interested,positive,30.0,2020-10-05,14:40:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,cherish,positive,70.0,2020-08-09,04:02:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,hate,negative,5.0,2020-12-04,03:18:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,indifferent,neutral,20.0,2020-08-18,00:25:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45.0,2020-08-03,06:22:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45.0,2020-10-11,07:19:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50.0,2021-02-12,18:29:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50.0,2020-12-28,07:00:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50.0,2020-10-20,01:06:00
54729154-eb5c-413a-8837-887365057910,Ricky Reeves,14,Huawei,36,c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,heart,positive,60.0,2020-09-10,08:57:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,disgust,negative,0.0,2021-02-05,12:21:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,disgust,negative,0.0,2020-12-22,10:46:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,scared,negative,15.0,2020-08-29,03:38:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,peeking,neutral,35.0,2020-07-23,04:05:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,peeking,neutral,35.0,2021-04-08,05:11:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,peeking,neutral,35.0,2021-03-26,00:23:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,peeking,neutral,35.0,2021-04-12,23:24:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70.0,2020-09-27,04:57:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70.0,2020-07-03,20:43:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70.0,2021-01-18,15:54:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70.0,2021-06-13,21:27:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70.0,2021-06-17,02:40:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,hate,negative,5.0,2021-05-22,17:52:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,hate,negative,5.0,2020-10-20,04:45:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65.0,2020-12-21,17:31:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65.0,2020-12-09,23:19:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65.0,2020-11-17,07:29:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65.0,2020-10-11,01:28:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,indifferent,neutral,20.0,2020-08-02,16:28:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,super love,positive,75.0,2021-01-14,05:19:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,super love,positive,75.0,2021-03-07,10:53:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,super love,positive,75.0,2021-05-11,07:11:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,super love,positive,75.0,2020-10-18,17:48:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45.0,2021-05-16,10:44:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45.0,2021-02-17,18:25:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45.0,2021-04-28,10:59:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45.0,2020-09-28,13:18:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12.0,2020-09-26,09:59:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12.0,2020-08-25,02:24:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12.0,2021-02-06,23:46:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12.0,2021-04-12,06:06:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,heart,positive,60.0,2021-05-15,12:14:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,heart,positive,60.0,2020-11-11,03:51:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,want,positive,70.0,2021-02-20,15:03:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,want,positive,70.0,2021-03-22,17:06:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,adore,positive,72.0,2021-01-16,03:55:00
a4fd7920-9edf-4930-84bd-7a38b3bf9cec,Wayne Calabrese,39,HTC,59,503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,adore,positive,72.0,2020-10-29,21:28:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,negative,10.0,2020-08-06,13:32:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,negative,10.0,2020-12-03,11:55:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,negative,10.0,2021-02-27,07:34:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,scared,negative,15.0,2020-08-14,19:14:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,scared,negative,15.0,2020-12-31,09:10:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,positive,30.0,2021-04-13,21:53:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,positive,30.0,2021-01-18,22:57:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,positive,30.0,2021-03-15,20:37:00
e2377b94-f06a-49ed-a266-377c4b07e980,Dirk Fletcher,28,Microsoft,11,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,peeking,neutral,35.0,2021-02-03,11:48:00
